id,title,start_date,end_date,statistics
57398,Azur Lane 5th Anniversary: The Best Gift From Enterprise,14/8/23,14/8/23,"{'status': {'watching': '9', 'completed': '126', 'on_hold': '8', 'dropped': '27', 'plan_to_watch': '61'}, 'num_list_users': 231}"
57400,Aim ni Aisareshi Girl,1/12/23,1/12/23,"{'status': {'watching': '11', 'completed': '212', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '45'}, 'num_list_users': 286}"
57405,Tooi Koi no Monogatari,1/12/08,1/12/08,"{'status': {'watching': '1', 'completed': '46', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '11'}, 'num_list_users': 68}"
57406,Oira Kabuki no Nurarihyon,1/4/14,1/4/14,"{'status': {'watching': '2', 'completed': '19', 'on_hold': '3', 'dropped': '19', 'plan_to_watch': '12'}, 'num_list_users': 55}"
57408,Hanabi (2020),1/6/20,1/6/20,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '2', 'dropped': '12', 'plan_to_watch': '13'}, 'num_list_users': 54}"
57413,xfit x one piece,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57414,Mastermind feat. Zeebra/Mummy-D,23/8/00,23/8/00,"{'status': {'watching': '5', 'completed': '57', 'on_hold': 0, 'dropped': '7', 'plan_to_watch': '8'}, 'num_list_users': 77}"
57415,The Happy Dorm,1/6/20,25/12/20,"{'status': {'watching': '3', 'completed': '79', 'on_hold': '3', 'dropped': '16', 'plan_to_watch': '32'}, 'num_list_users': 133}"
57416,Xiong Chumo: Nizhuan Shikong,10/2/24,10/2/24,"{'status': {'watching': 0, 'completed': '18', 'on_hold': '4', 'dropped': '25', 'plan_to_watch': '70'}, 'num_list_users': 117}"
57417,Dayu,12/1/24,12/1/24,"{'status': {'watching': '23', 'completed': '41', 'on_hold': '15', 'dropped': '30', 'plan_to_watch': '590'}, 'num_list_users': 699}"
57418,Jiangtun: Feng Shi Wu,20/1/24,20/1/24,"{'status': {'watching': '23', 'completed': '23', 'on_hold': '10', 'dropped': '32', 'plan_to_watch': '675'}, 'num_list_users': 763}"
57421,Tsubasa La Liberte,2/12/23,2/12/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57422,Cong Hong Yue Kaishi,25/12/23,5/2/24,"{'status': {'watching': '123', 'completed': '99', 'on_hold': '19', 'dropped': '65', 'plan_to_watch': '203'}, 'num_list_users': 509}"
57423,Refrain feat. Mao Sasagawa,1/11/23,1/11/23,"{'status': {'watching': '5', 'completed': '63', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '17'}, 'num_list_users': 93}"
57424,Azur Lane Port Diary,23/4/23,23/4/23,"{'status': {'watching': '9', 'completed': '107', 'on_hold': '7', 'dropped': '30', 'plan_to_watch': '59'}, 'num_list_users': 212}"
57426,Fight!! (Music),26/11/23,26/11/23,"{'status': {'watching': '5', 'completed': '69', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '13'}, 'num_list_users': 95}"
57428,Yuuhi ga Ochite,1/10/92,1/10/92,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '3', 'dropped': '13', 'plan_to_watch': '14'}, 'num_list_users': 56}"
57429,Yukiusagi,2/2/90,2/2/90,"{'status': {'watching': '2', 'completed': '54', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '9'}, 'num_list_users': 76}"
57430,Kimi no Hoppe,1/4/14,1/4/14,"{'status': {'watching': '1', 'completed': '47', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '9'}, 'num_list_users': 66}"
57431,Kyanai feat. Mabodofu,14/6/23,14/6/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57432,Computer Obaachan (2021),20/9/21,20/9/21,"{'status': {'watching': '6', 'completed': '101', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '20'}, 'num_list_users': 137}"
57433,Seishun Buta Yarou: Daigakusei-hen,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '27373'}, 'num_list_users': 27373}"
57434,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen Specials,28/7/23,28/7/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57435,Street Fighter 6 x Spy x Family Movie: Code: White,4/12/23,4/12/23,"{'status': {'watching': '28', 'completed': '1096', 'on_hold': '23', 'dropped': '27', 'plan_to_watch': '266'}, 'num_list_users': 1440}"
57436,Heart Cocktail Colorful: Fuyu-hen,11/12/23,15/12/23,"{'status': {'watching': '29', 'completed': '26', 'on_hold': '11', 'dropped': '73', 'plan_to_watch': '217'}, 'num_list_users': 356}"
57437,Essential The Beauty x B-Komachi,4/12/23,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57439,Huo Feng Zhong Tian,18/9/23,18/9/23,"{'status': {'watching': '7', 'completed': '14', 'on_hold': '2', 'dropped': '22', 'plan_to_watch': '47'}, 'num_list_users': 92}"
57440,Zhongguo Jingqi Xiansheng (2023),30/11/23,30/11/23,"{'status': {'watching': '17', 'completed': '24', 'on_hold': '8', 'dropped': '39', 'plan_to_watch': '123'}, 'num_list_users': 211}"
57441,Meitantei Conan vs. Kaitou Kid,5/1/24,5/1/24,"{'status': {'watching': '116', 'completed': '317', 'on_hold': '46', 'dropped': '49', 'plan_to_watch': '2277'}, 'num_list_users': 2805}"
57442,Shixiong A Shixiong 2nd Season,14/12/23,,"{'status': {'watching': '377', 'completed': 0, 'on_hold': '26', 'dropped': '60', 'plan_to_watch': '178'}, 'num_list_users': 641}"
57446,Momomo Mozzarella Alien Again,27/4/17,27/4/17,"{'status': {'watching': '4', 'completed': '83', 'on_hold': '3', 'dropped': '14', 'plan_to_watch': '21'}, 'num_list_users': 125}"
57447,Shakafuri Song,28/2/17,28/2/17,"{'status': {'watching': '5', 'completed': '79', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '20'}, 'num_list_users': 120}"
57448,Fureru.,2024,2024,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '2456'}, 'num_list_users': 2456}"
57449,Tian Jiang Daren,6/1/24,6/1/24,"{'status': {'watching': '8', 'completed': '19', 'on_hold': '4', 'dropped': '43', 'plan_to_watch': '107'}, 'num_list_users': 181}"
57450,Kujakuja no Maamuaia,3/12/23,3/12/23,"{'status': {'watching': '6', 'completed': '58', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '11'}, 'num_list_users': 85}"
57451,Contact (Music),4/12/23,4/12/23,"{'status': {'watching': '6', 'completed': '44', 'on_hold': '2', 'dropped': '11', 'plan_to_watch': '9'}, 'num_list_users': 72}"
57452,Obake no Namida,1/2/16,1/2/16,"{'status': {'watching': '3', 'completed': '19', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '12'}, 'num_list_users': 52}"
57453,Gekka,29/7/23,29/7/23,"{'status': {'watching': '9', 'completed': '201', 'on_hold': '8', 'dropped': '10', 'plan_to_watch': '35'}, 'num_list_users': 263}"
57454,Siji Tongnian,15/12/23,15/12/23,"{'status': {'watching': '2', 'completed': '18', 'on_hold': '2', 'dropped': '41', 'plan_to_watch': '38'}, 'num_list_users': 101}"
57455,Shuke Beita: Wujiao Feidie,30/12/23,30/12/23,"{'status': {'watching': '2', 'completed': '15', 'on_hold': '1', 'dropped': '29', 'plan_to_watch': '30'}, 'num_list_users': 77}"
57458,Mayi Chuanqi: Zhongji Yi Zhan,9/12/23,9/12/23,"{'status': {'watching': '1', 'completed': '18', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '21'}, 'num_list_users': 78}"
57459,Yuzhou Huwei Dui: Fengbao Liliang,29/4/23,29/4/23,"{'status': {'watching': '2', 'completed': '15', 'on_hold': '1', 'dropped': '25', 'plan_to_watch': '19'}, 'num_list_users': 62}"
57460,Mohuan Qi Yuan: Baoshi Gongzhu,29/4/23,29/4/23,"{'status': {'watching': '1', 'completed': '16', 'on_hold': '2', 'dropped': '25', 'plan_to_watch': '20'}, 'num_list_users': 64}"
57461,Xin Zhu Zhu Xia Da Dianying: Chaoji Saiche,29/4/23,29/4/23,"{'status': {'watching': '2', 'completed': '16', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '22'}, 'num_list_users': 67}"
57462,Chao Meng Shikong Baobei,29/4/23,29/4/23,"{'status': {'watching': '2', 'completed': '18', 'on_hold': '1', 'dropped': '25', 'plan_to_watch': '19'}, 'num_list_users': 65}"
57463,Kara He Mayi Lixian Ji,22/3/23,22/3/23,"{'status': {'watching': '2', 'completed': '14', 'on_hold': 0, 'dropped': '23', 'plan_to_watch': '22'}, 'num_list_users': 61}"
57464,Zhu Zhu Xia Da Dianying: Xingji Xingdong,1/5/24,1/5/24,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '81'}, 'num_list_users': 81}"
57466,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Ryoushu no Youjo,,,"{'status': {'watching': '2', 'completed': 0, 'on_hold': '1', 'dropped': 0, 'plan_to_watch': '18614'}, 'num_list_users': 18617}"
57468,Zhen Dao Ge 2nd Season,5/12/23,13/2/24,"{'status': {'watching': '52', 'completed': '29', 'on_hold': '10', 'dropped': '49', 'plan_to_watch': '102'}, 'num_list_users': 242}"
57469,Douluo Dalu: Daoyan Jianji Ban,2/12/23,2/12/23,"{'status': {'watching': '8', 'completed': '63', 'on_hold': '3', 'dropped': '14', 'plan_to_watch': '29'}, 'num_list_users': 117}"
57470,"Modaete yo, Adam-kun",8/12/23,11/3/24,"{'status': {'watching': '2176', 'completed': '1571', 'on_hold': '332', 'dropped': '203', 'plan_to_watch': '2554'}, 'num_list_users': 6836}"
57472,100 Gaji Gobaeg,6/12/23,6/12/23,"{'status': {'watching': '4', 'completed': '85', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '9'}, 'num_list_users': 114}"
57473,Orb,13/6/20,13/6/20,"{'status': {'watching': '3', 'completed': '58', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '8'}, 'num_list_users': 75}"
57474,Levity,11/1/16,11/1/16,"{'status': {'watching': '2', 'completed': '59', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '14'}, 'num_list_users': 84}"
57478,Kuramerukagari,12/4/24,12/4/24,"{'status': {'watching': '203', 'completed': '229', 'on_hold': '44', 'dropped': '14', 'plan_to_watch': '3624'}, 'num_list_users': 4114}"
57479,Kimi ga Iru Koto,4/12/23,4/12/23,"{'status': {'watching': '4', 'completed': '39', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '13'}, 'num_list_users': 67}"
57480,Hua Jianghu: Tiangang,29/12/23,29/12/23,"{'status': {'watching': '11', 'completed': '76', 'on_hold': '7', 'dropped': '36', 'plan_to_watch': '77'}, 'num_list_users': 207}"
57481,Kyou no Hi wa Sayounara,3/12/23,3/12/23,"{'status': {'watching': '5', 'completed': '38', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '12'}, 'num_list_users': 65}"
57482,Hana ni Ame,10/4/21,10/4/21,"{'status': {'watching': '3', 'completed': '46', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '5'}, 'num_list_users': 60}"
57483,What's My Name,30/11/23,20/12/23,"{'status': {'watching': '5', 'completed': '53', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '14'}, 'num_list_users': 80}"
57484,Pandora,25/1/23,18/2/23,"{'status': {'watching': '5', 'completed': '52', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '12'}, 'num_list_users': 77}"
57485,Azur Lane Avengers!,1/4/23,1/4/23,"{'status': {'watching': '9', 'completed': '112', 'on_hold': '7', 'dropped': '28', 'plan_to_watch': '51'}, 'num_list_users': 207}"
57487,Rising Impact,22/6/24,6/8/24,"{'status': {'watching': '1', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '1171'}, 'num_list_users': 1172}"
57488,Kabigon to Karakara,8/12/23,29/12/23,"{'status': {'watching': '22', 'completed': '236', 'on_hold': '7', 'dropped': '23', 'plan_to_watch': '83'}, 'num_list_users': 371}"
57489,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 6th Season,8/12/23,22/12/23,"{'status': {'watching': '13', 'completed': '122', 'on_hold': '10', 'dropped': '47', 'plan_to_watch': '106'}, 'num_list_users': 298}"
57491,Haruka ni Chou wa,1/4/71,1/4/71,"{'status': {'watching': '1', 'completed': '13', 'on_hold': '3', 'dropped': '22', 'plan_to_watch': '12'}, 'num_list_users': 51}"
57492,Kakenukete Good-bye,1/2/97,1/2/97,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '2', 'dropped': '13', 'plan_to_watch': '14'}, 'num_list_users': 56}"
57493,Horaiji-san no Buppousou,2007-06,2007-06,"{'status': {'watching': '2', 'completed': '18', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '14'}, 'num_list_users': 52}"
57494,Hi Fu Mii Yoru: Watage no Koto,2/12/22,2/12/22,"{'status': {'watching': '3', 'completed': '55', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '9'}, 'num_list_users': 73}"
57495,Fluffy Birbs,17/3/20,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57496,Hadopelagic,14/5/14,14/5/14,"{'status': {'watching': '2', 'completed': '51', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '11'}, 'num_list_users': 73}"
57499,Crayon Shin-chan Movie 32: Ora-tachi no Kyouyuu Nikki,9/8/24,9/8/24,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '563'}, 'num_list_users': 563}"
57500,Shi ga Utsukushii Nante dare ga Itta,22/12/23,22/12/23,"{'status': {'watching': '8', 'completed': '16', 'on_hold': '2', 'dropped': '10', 'plan_to_watch': '48'}, 'num_list_users': 84}"
57501,SiNiSistar,26/1/24,,"{'status': {'watching': '480', 'completed': 0, 'on_hold': '160', 'dropped': '95', 'plan_to_watch': '467'}, 'num_list_users': 1202}"
57502,Meiji Gekken: 1874,14/1/24,17/3/24,"{'status': {'watching': '2236', 'completed': '3225', 'on_hold': '284', 'dropped': '1272', 'plan_to_watch': '5050'}, 'num_list_users': 12067}"
57503,Tenshi no Kureta Kiseki,26/4/18,26/4/18,"{'status': {'watching': '3', 'completed': '54', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '12'}, 'num_list_users': 75}"
57508,Trapezium,10/5/24,10/5/24,"{'status': {'watching': '2', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '10649'}, 'num_list_users': 10651}"
57509,Cage,22/11/23,22/11/23,"{'status': {'watching': '5', 'completed': '53', 'on_hold': '2', 'dropped': '4', 'plan_to_watch': '5'}, 'num_list_users': 69}"
57512,Yishi Zhi Zun,18/2/24,,"{'status': {'watching': '116', 'completed': 0, 'on_hold': '22', 'dropped': '44', 'plan_to_watch': '306'}, 'num_list_users': 488}"
57513,Shenyuan Youxi,14/12/23,14/3/24,"{'status': {'watching': '90', 'completed': '90', 'on_hold': '14', 'dropped': '51', 'plan_to_watch': '103'}, 'num_list_users': 348}"
57514,Night Loop,7/12/23,7/12/23,"{'status': {'watching': '9', 'completed': '97', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '13'}, 'num_list_users': 129}"
57517,Puniru wa Kawaii Slime,,,"{'status': {'watching': '1', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '327'}, 'num_list_users': 328}"
57518,Igniter,13/12/23,13/12/23,"{'status': {'watching': '9', 'completed': '176', 'on_hold': '2', 'dropped': '9', 'plan_to_watch': '17'}, 'num_list_users': 213}"
57519,Boku no Hero Academia: Memories,6/4/24,27/4/24,"{'status': {'watching': '4516', 'completed': '4', 'on_hold': '135', 'dropped': '167', 'plan_to_watch': '1951'}, 'num_list_users': 6773}"
57520,Xiao Lu He Xiao Lan 4th Season,21/12/23,6/3/24,"{'status': {'watching': '53', 'completed': '75', 'on_hold': '16', 'dropped': '49', 'plan_to_watch': '266'}, 'num_list_users': 459}"
57522,Colorful na Everyday,19/12/23,14/1/24,"{'status': {'watching': '10', 'completed': '32', 'on_hold': '6', 'dropped': '86', 'plan_to_watch': '76'}, 'num_list_users': 210}"
57524,Make Heroine ga Oosugiru!,2024-07,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '7875'}, 'num_list_users': 7875}"
57526,Fire N Ice,14/12/23,14/12/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57528,Risou no Himo Seikatsu,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '1825'}, 'num_list_users': 1825}"
57529,Before Crisis: Final Fantasy VII PV,2004,2004,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57532,Sakigake!! Reiwa no Danjuku,18/12/23,,"{'status': {'watching': '33', 'completed': 0, 'on_hold': '9', 'dropped': '35', 'plan_to_watch': '63'}, 'num_list_users': 140}"
57533,Youkai Gakkou no Sensei Hajimemashita!,2024,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '2154'}, 'num_list_users': 2154}"
57535,Ai Tsutsumi Dance Hall,15/12/23,15/12/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57536,Bridal Dream,15/12/23,15/12/23,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57537,Winter Wonderland,14/12/23,14/12/23,"{'status': {'watching': '4', 'completed': '63', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '9'}, 'num_list_users': 84}"
57538,Sai-Kyo-Oh! Zukan: The Ultimate Battles,6/1/24,,"{'status': {'watching': '86', 'completed': 0, 'on_hold': '12', 'dropped': '62', 'plan_to_watch': '92'}, 'num_list_users': 252}"
57540,Anata ga Suki,1/4/09,1/4/09,"{'status': {'watching': '2', 'completed': '23', 'on_hold': '4', 'dropped': '24', 'plan_to_watch': '11'}, 'num_list_users': 64}"
57541,Dakedo I Love You,1/2/00,1/2/00,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '2', 'dropped': '13', 'plan_to_watch': '16'}, 'num_list_users': 60}"
57542,Kimi ga Irukara,4/4/22,4/4/22,"{'status': {'watching': '4', 'completed': '37', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '10'}, 'num_list_users': 62}"
57543,Koganemushi,21/2/14,21/2/14,"{'status': {'watching': '2', 'completed': '46', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '10'}, 'num_list_users': 65}"
57544,Midnight Grand Mos Burger,14/9/22,14/9/22,"{'status': {'watching': '9', 'completed': '168', 'on_hold': '4', 'dropped': '18', 'plan_to_watch': '42'}, 'num_list_users': 241}"
57545,Parade,29/11/14,29/11/14,"{'status': {'watching': '3', 'completed': '48', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '9'}, 'num_list_users': 66}"
57548,Sabishii Kashi no Ki,1971-08,1971-08,"{'status': {'watching': '2', 'completed': '41', 'on_hold': '3', 'dropped': '5', 'plan_to_watch': '4'}, 'num_list_users': 55}"
57550,混沌丹神,13/1/22,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57554,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,2024-10,,"{'status': {'watching': '2', 'completed': 0, 'on_hold': '2', 'dropped': 0, 'plan_to_watch': '8187'}, 'num_list_users': 8191}"
57555,Chainsaw Man Movie: Reze-hen,,,"{'status': {'watching': '1', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '56107'}, 'num_list_users': 56108}"
57556,One Piece: Dai Tokushuu! Momonosuke no Mei Shogun e no Michi,24/12/23,24/12/23,"{'status': {'watching': '46', 'completed': '1350', 'on_hold': '21', 'dropped': '50', 'plan_to_watch': '193'}, 'num_list_users': 1660}"
57557,The One Piece,,,"{'status': {'watching': '1', 'completed': '1', 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '15513'}, 'num_list_users': 15515}"
57559,MF Ghost 2nd Season,2024,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '11013'}, 'num_list_users': 11013}"
57561,Barber Shop feat. Aohi Rame,15/12/23,15/12/23,"{'status': {'watching': '4', 'completed': '60', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '7'}, 'num_list_users': 78}"
57562,Hyakushou Kizoku 2nd Season,2024-10,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '736'}, 'num_list_users': 736}"
57563,Ore wa Hitori de,11/4/70,11/4/70,"{'status': {'watching': '2', 'completed': '19', 'on_hold': '3', 'dropped': '18', 'plan_to_watch': '14'}, 'num_list_users': 56}"
57564,Yume demo Aeru ka na,1/6/93,1/6/93,"{'status': {'watching': '1', 'completed': '47', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '10'}, 'num_list_users': 68}"
57565,Highway Star,19/8/12,19/8/12,"{'status': {'watching': '3', 'completed': '55', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '11'}, 'num_list_users': 76}"
57567,Shy 2nd Season,2024-07,,"{'status': {'watching': '1', 'completed': 0, 'on_hold': '1', 'dropped': 0, 'plan_to_watch': '8181'}, 'num_list_users': 8183}"
57569,Kuroshitsuji III Specials,6/6/26,6/6/26,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '199'}, 'num_list_users': 199}"
57570,Kimetsu no Yaiba ''Refresh'' Song,24/3/21,24/3/21,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
57572,Sora to Umi no Komoriuta,7/10/77,7/10/77,"{'status': {'watching': '2', 'completed': '21', 'on_hold': '2', 'dropped': '17', 'plan_to_watch': '14'}, 'num_list_users': 56}"
57573,Sora ni wa Otsuki-sama,2/4/77,2/4/77,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '2', 'dropped': '13', 'plan_to_watch': '13'}, 'num_list_users': 57}"
57574,360o feat. Chika,29/11/23,29/11/23,"{'status': {'watching': '4', 'completed': '85', 'on_hold': '1', 'dropped': '13', 'plan_to_watch': '10'}, 'num_list_users': 113}"
57575,Wu Nao Monu 2nd Season,2/1/24,2/4/24,"{'status': {'watching': '267', 'completed': '147', 'on_hold': '37', 'dropped': '52', 'plan_to_watch': '787'}, 'num_list_users': 1290}"
57577,Canta Canarito: Kaze yori mo Karoyaka ni,3/4/72,3/4/72,"{'status': {'watching': '2', 'completed': '21', 'on_hold': '2', 'dropped': '19', 'plan_to_watch': '15'}, 'num_list_users': 59}"
57578,Taian Kichinichi,6/6/82,6/6/82,"{'status': {'watching': '2', 'completed': '19', 'on_hold': '3', 'dropped': '16', 'plan_to_watch': '13'}, 'num_list_users': 53}"
57579,Akatsuki no Uta,22/11/06,22/11/06,"{'status': {'watching': '4', 'completed': '62', 'on_hold': '1', 'dropped': '11', 'plan_to_watch': '10'}, 'num_list_users': 88}"
57584,Kage no Jitsuryokusha ni Naritakute! Movie: Zankyou-hen,,,"{'status': {'watching': '1', 'completed': 0, 'on_hold': '2', 'dropped': '1', 'plan_to_watch': '55769'}, 'num_list_users': 55773}"
57586,Santa Tell Me,5/12/23,5/12/23,"{'status': {'watching': '8', 'completed': '154', 'on_hold': '2', 'dropped': '32', 'plan_to_watch': '18'}, 'num_list_users': 214}"
57587,Tokyo,1999,1999,"{'status': {'watching': '3', 'completed': '44', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '13'}, 'num_list_users': 68}"
57588,Tooryanse,2004,2004,"{'status': {'watching': '5', 'completed': '25', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '17'}, 'num_list_users': 56}"
57589,Ito,20/10/04,20/10/04,"{'status': {'watching': '4', 'completed': '51', 'on_hold': 0, 'dropped': '5', 'plan_to_watch': '11'}, 'num_list_users': 71}"
